ETHOpen,ETHHigh,ETHLow,TBondsOpenValue,IndexFutures,InflationRateValue,UnemploymentValue,FedFundRateValue,GDP,SandPValue,BTCOpen,ETHOpenTM1,ETHOpenTM2,ETHOpenTM3,ETHOpenTM4,ETHOpenTM5,ETHOpenTM6,ETHOpenTM7,BTCOpenTM1,BTCOpenTM2,BTCOpenTM3,BTCOpenTM4,BTCOpenTM5,BTCOpenTM6,BTCOpenTM7,Date
5.656481201538188,5.780342200708301,5.56409886254648,5.046846676058828,4.563566636133016,0.6270073780554002,1.4816045409242156,0.14842000511827322,9.829254187905713,7.791109510610028,286.14,5.755299077441909,5.6798312538336875,5.6798312538336875,5.648939026273669,5.594897235935429,5.583496308781699,5.583045079173381,5.755299077441909,5.6798312538336875,5.6798312538336875,5.648939026273669,5.594897235935429,5.583496308781699,5.583045079173381,2017-06-28
5.755299077441909,5.775420732908995,5.655607121451769,5.042820095220847,4.5591262474866845,0.6270073780554002,1.4816045409242156,0.14842000511827322,9.829254187905713,7.801350402924104,315.86,5.6798312538336875,5.6798312538336875,5.648939026273669,5.594897235935429,5.583496308781699,5.583045079173381,5.47109351049846,5.6798312538336875,5.6798312538336875,5.648939026273669,5.594897235935429,5.583496308781699,5.583045079173381,5.47109351049846,2017-06-29
5.6798312538336875,5.721294899740832,5.600013284760236,5.038574662785497,4.555559685434757,0.6270073780554002,1.4816045409242156,0.058268908123975824,9.829254187905713,7.7919772613307865,292.9,5.6798312538336875,5.648939026273669,5.594897235935429,5.583496308781699,5.583045079173381,5.47109351049846,5.326710441049254,5.6798312538336875,5.648939026273669,5.594897235935429,5.583496308781699,5.583045079173381,5.47109351049846,5.326710441049254,2017-06-30
5.6798312538336875,5.721294899740832,5.600013284760236,5.038574662785497,4.555559685434757,0.4855078157817008,1.4816045409242156,0.058268908123975824,9.829254187905713,7.7919772613307865,292.9,5.648939026273669,5.594897235935429,5.583496308781699,5.583045079173381,5.47109351049846,5.326710441049254,5.249914627319869,5.648939026273669,5.594897235935429,5.583496308781699,5.583045079173381,5.47109351049846,5.326710441049254,5.249914627319869,2017-06-30
5.648939026273669,5.650065192150214,5.6081522436409506,5.0355311380662515,4.556032461426543,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.794534807481904,283.99,5.594897235935429,5.583496308781699,5.583045079173381,5.47109351049846,5.326710441049254,5.249914627319869,5.412315470601449,5.594897235935429,5.583496308781699,5.583045079173381,5.47109351049846,5.326710441049254,5.249914627319869,5.412315470601449,2017-07-03
5.594897235935429,5.613237589445676,5.536152466605236,5.030233652164884,4.561009290202322,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.794411205726601,269.05,5.583496308781699,5.583045079173381,5.47109351049846,5.326710441049254,5.249914627319869,5.412315470601449,5.325007981801082,5.583496308781699,5.583045079173381,5.47109351049846,5.326710441049254,5.249914627319869,5.412315470601449,5.325007981801082,2017-07-05
5.583496308781699,5.615133393724881,5.566701934107833,5.033089631258326,4.562575788355671,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.794823152179389,266.0,5.583045079173381,5.47109351049846,5.326710441049254,5.249914627319869,5.412315470601449,5.325007981801082,5.046131129781096,5.583045079173381,5.47109351049846,5.326710441049254,5.249914627319869,5.412315470601449,5.325007981801082,5.046131129781096,2017-07-06
5.583045079173381,5.584435717023635,5.464509541412108,5.025729140043779,4.558392994429163,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.787589473845677,265.88,5.47109351049846,5.326710441049254,5.249914627319869,5.412315470601449,5.325007981801082,5.046131129781096,5.246866164956958,5.47109351049846,5.326710441049254,5.249914627319869,5.412315470601449,5.325007981801082,5.046131129781096,5.246866164956958,2017-07-07
5.47109351049846,5.481013853047065,5.237558360702472,5.022440339546018,4.559911279582477,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.793999089503996,237.72,5.326710441049254,5.249914627319869,5.412315470601449,5.325007981801082,5.046131129781096,5.246866164956958,5.425346414676578,5.326710441049254,5.249914627319869,5.412315470601449,5.325007981801082,5.046131129781096,5.246866164956958,5.425346414676578,2017-07-10
5.326710441049254,5.376018874211889,5.165985254498996,5.023469252076342,4.560852505336966,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.793174347189205,205.76,5.249914627319869,5.412315470601449,5.325007981801082,5.046131129781096,5.246866164956958,5.425346414676578,5.269969331032549,5.249914627319869,5.412315470601449,5.325007981801082,5.046131129781096,5.246866164956958,5.425346414676578,5.269969331032549,2017-07-11
5.249914627319869,5.425214299736387,5.201916592261682,5.0240860918203785,4.556347521290523,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.792720448813383,190.55,5.412315470601449,5.325007981801082,5.046131129781096,5.246866164956958,5.425346414676578,5.269969331032549,5.421994111241634,5.412315470601449,5.325007981801082,5.046131129781096,5.246866164956958,5.425346414676578,5.269969331032549,5.421994111241634,2017-07-12
5.412315470601449,5.4234510973048025,5.263725921778417,5.029620594007336,4.556032461426543,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.8014731500039005,224.15,5.325007981801082,5.046131129781096,5.246866164956958,5.425346414676578,5.269969331032549,5.421994111241634,5.430748153728526,5.325007981801082,5.046131129781096,5.246866164956958,5.425346414676578,5.269969331032549,5.421994111241634,5.430748153728526,2017-07-13
5.325007981801082,5.3330569003519335,5.207407491188194,5.025523906590006,4.557239652230542,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.802209316247118,205.41,5.046131129781096,5.246866164956958,5.425346414676578,5.269969331032549,5.421994111241634,5.430748153728526,5.418231463213374,5.046131129781096,5.246866164956958,5.425346414676578,5.269969331032549,5.421994111241634,5.430748153728526,5.418231463213374,2017-07-14
